"","respondent.id","book.id"
"603",1692,1
"604",1697,1
"605",1698,4
"606",1699,1
"607",1701,1
"608",1704,2
"609",1707,1
"610",1711,4
"611",1717,3
"612",1720,2
"613",1721,2
"614",1722,3
"615",1723,1
"616",1724,2
"617",1727,2
"618",1728,1
"619",1730,1
"620",1733,1
"621",1734,1
"622",1736,1
"623",1737,1
"624",1739,1
"625",1742,4
"626",1745,2
"627",1750,1
"628",1755,1
"629",1756,1
"630",1758,1
"631",1760,1
"632",1762,2
"633",1765,6
"634",1768,1
"635",1774,1
"636",1776,1
"637",1786,4
"638",1787,1
"639",1789,1
"640",1790,1
"641",1791,2
"642",1794,1
"643",1802,1
"644",1803,1
"645",1807,1
"646",1808,1
"647",1812,1
"648",1814,1
"649",1815,1
"650",1819,1
"651",1823,2
"652",1826,1
"653",1827,1
"654",1838,3
"655",1839,3
"656",1843,2
"657",1847,1
"658",1848,3
"659",1850,2
"660",1853,1
"661",1854,3
"662",1857,3
"663",1858,2
"664",1870,2
"665",1875,2
"666",1876,3
"667",1877,1
"668",1880,2
"669",1881,3
"670",1888,1
"671",1892,1
"672",1895,1
"673",1899,1
"674",1901,2
"675",1911,2
"676",1914,1
"677",1917,2
"678",1921,3
"679",1925,1
"680",1928,3
"681",1931,1
"682",1932,1
"683",1934,1
"684",1935,6
"685",1943,2
"686",1945,1
"687",1946,1
"688",1948,1
"689",1953,2
"690",1954,1
"691",1955,2
"692",1956,1
"693",1957,2
"694",1959,1
"695",1960,1
"696",1961,1
"697",1962,2
"698",1964,1
"699",1967,1
"700",1971,3
"701",1974,2
"702",1975,2
"703",1981,1
"704",1985,1
"705",1986,1
"706",1987,1
"707",1991,2
"708",1994,1
"709",1995,1
"710",1996,1
"711",2006,1
"712",2007,2
"713",2008,2
"714",2013,1
"715",2015,1
"716",2019,1
"717",2022,1
"718",2044,1
"719",2047,3
"720",2049,2
"721",2053,2
"722",2057,2
"723",2058,1
"724",2062,1
"725",2066,1
"726",2068,2
"727",2069,1
"728",2071,1
"729",2074,2
"730",2076,1
"731",2078,1
"732",2080,2
"733",2084,3
"734",2087,1
"735",2090,5
"736",2091,4
"737",2093,4
"738",2096,5
"739",2099,4
"740",2101,4
"741",2105,1
"742",2106,1
"743",2107,4
"744",2108,2
"745",2109,3
"746",2112,2
"747",2114,1
"748",2116,1
"749",2122,1
"750",2124,2
"751",2125,2
"752",2127,1
"753",2130,1
"754",2131,1
"755",2134,2
"756",2137,1
"757",2144,1
"758",2147,2
"759",2149,1
"760",2151,1
"761",2161,2
"762",2165,2
"763",2166,1
"764",2167,1
"765",2174,3
"766",2175,1
"767",2179,1
"768",2180,2
"769",2181,1
"770",2182,2
"771",2184,3
"772",2188,3
"773",2189,1
"774",2191,3
"775",2192,1
"776",2193,4
"777",2195,1
"778",2198,1
"779",2199,3
"780",2201,4
"781",2202,3
"782",2203,1
"783",2205,5
"784",2206,1
"785",2212,1
"786",2213,3
"787",2215,1
"788",2217,3
"789",2221,1
"790",2222,3
"791",2225,1
"792",2226,2
"793",2228,3
"794",2231,1
"795",2234,1
"796",2235,1
"797",2237,1
"798",2239,1
"799",2240,1
"800",2244,1
"801",2247,2
"802",2248,1
"803",2249,1
"804",2250,5
"805",2254,1
"806",2259,3
"807",2261,2
"808",2262,1
"809",2267,1
"810",2269,2
"811",2271,1
"812",2275,2
"813",2276,1
"814",2277,2
"815",2278,1
"816",2284,2
"817",2285,2
"818",2294,1
"819",2295,1
"820",2296,1
"821",2299,4
"822",2300,2
"823",2301,1
"824",2304,2
"825",2311,3
"826",2312,3
"827",2318,2
"828",2320,2
"829",2322,1
"830",2325,4
"831",2326,1
"832",2330,4
"833",2331,2
"834",2333,4
"835",2334,2
"836",2336,1
"837",2339,2
"838",2344,1
"839",2346,2
"840",2353,2
"841",2357,2
"842",2358,1
"843",2359,1
"844",2361,1
"845",2369,1
"846",2371,1
"847",2372,1
"848",2374,2
"849",2375,3
"850",2376,2
"851",2379,2
"852",2381,2
"853",2382,2
"854",2385,1
"855",2390,1
"856",2396,3
"857",2399,2
"858",2400,1
"859",2401,1
"860",2403,1
"861",2404,1
"862",2408,3
"863",2410,5
"864",2411,1
"865",2414,1
"866",2416,2
"867",2419,1
"868",2422,1
"869",2427,1
"870",2428,1
"871",2430,1
"872",2436,1
"873",2437,1
"874",2441,1
"875",2443,1
"876",2444,4
"877",2445,1
"878",2446,1
"879",2447,1
"880",2448,1
"881",2449,3
"882",2450,1
"883",2465,1
"884",2469,2
"885",2470,2
"886",2471,1
"887",2474,1
"888",2482,1
"889",2484,1
"890",2488,1
"891",2492,1
"892",2494,2
"893",2497,2
"894",2498,1
"895",2499,1
"896",2500,1
"897",2503,1
"898",2504,5
"899",2505,1
"900",2507,1
"901",2509,1
"902",2512,1
"903",2513,2
"904",2515,3
"905",2528,2
"906",2533,2
"907",2538,1
"908",2539,1
"909",2540,4
"910",2545,1
"911",2546,2
"912",2547,2
"913",2551,1
"914",2555,1
"915",2558,1
"916",2559,1
"917",2560,1
"918",2561,1
"919",2563,1
"920",2566,1
"921",2568,2
"922",2571,6
"923",2573,1
"924",2574,1
"925",2583,1
"926",2585,2
"927",2589,2
"928",2592,2
"929",2598,4
"930",2600,1
"931",2601,1
"932",2603,2
"933",2606,1
"934",2612,2
"935",2617,2
"936",2618,1
"937",2620,2
"938",2630,2
"939",2634,2
"940",2635,2
"941",2639,1
"942",2640,2
"943",2642,5
"944",2643,2
"945",2648,1
"946",2656,1
"947",2657,4
"948",2660,1
"949",2666,1
"950",2668,3
"951",2669,2
"952",2671,1
"953",2673,1
"954",2675,1
"955",2677,1
"956",2685,2
"957",2686,2
"958",2688,1
"959",2692,1
"960",2694,1
"961",2695,2
"962",2696,2
"963",2703,1
"964",2706,2
"965",2708,2
"966",2710,3
"967",2713,1
"968",2714,3
"969",2716,1
"970",2717,1
"971",2720,1
"972",2721,2
"973",2722,1
"974",2725,3
"975",2727,1
"976",2728,3
"977",2730,1
"978",2732,3
"979",2735,1
"980",2737,2
"981",2738,1
"982",2739,2
"983",2740,1
"984",2741,1
"985",2742,1
"986",2748,4
"987",2749,3
"988",2752,3
"989",2755,1
"990",2756,1
"991",2761,1
"992",2763,1
"993",2765,1
"994",2766,3
"995",2768,1
"996",2769,1
"997",2771,1
"998",2774,1
"999",2775,1
"1000",2777,4
"1001",2779,1
"1002",2780,2
"1003",2781,1
"1004",2782,1
